id,name,rating,price_level,indoor_outdoor,latitude,longitude,opening_time,gmaps_link,features_text,city,country,combined_features,total_reviews,today_hours,place_type
ChIJhQfCFWSQdkcRzrA_0neDDnQ,sternbräu,4.2,2,indoor,47.8006515,13.0412721,Monday: 9:00 AM – 11:00 PM | Tuesday: 9:00 AM – 11:00 PM | Wednesday: 9:00 AM – 11:00 PM | Thursday: 9:00 AM – 11:00 PM | Friday: 9:00 AM – 12:00 AM | Saturday: 9:00 AM – 12:00 AM | Sunday: 9:00 AM – 11:00 PM,https://maps.google.com/?cid=8362766108725326030&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,austrian restaurant european restaurant restaurant food point of interest establishment,salzburg,austria,"A indoor destination named sternbräu located in salzburg, austria. This place features characteristics and experiences such as: austrian restaurant european restaurant restaurant food point of interest establishment. It is categorized as a restaurant. It is moderately priced and mid-range.",21,Monday: 9:00 AM – 11:00 PM | Tuesday: 9:00 AM – 11:00 PM | Wednesday: 9:00 AM – 11:00 PM | Thursday: 9:00 AM – 11:00 PM | Friday: 9:00 AM – 12:00 AM | Saturday: 9:00 AM – 12:00 AM | Sunday: 9:00 AM – 11:00 PM,restaurant
ChIJL-IQDICRdkcR5_BEax9vB84,east salzburg,4.6,2,indoor,47.8002991,13.0413437,Monday: Closed | Tuesday: 12:00 – 11:00 PM | Wednesday: 12:00 – 11:00 PM | Thursday: 12:00 – 11:00 PM | Friday: 12:00 – 11:00 PM | Saturday: 12:00 – 11:00 PM | Sunday: 12:00 – 11:00 PM,https://maps.google.com/?cid=14845956877384478951&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,fusion restaurant bar asian restaurant restaurant food point of interest establishment,salzburg,austria,"A indoor destination named east salzburg located in salzburg, austria. This place features characteristics and experiences such as: fusion restaurant bar asian restaurant restaurant food point of interest establishment. It is categorized as a restaurant. It is moderately priced and mid-range.",479,Monday: Closed | Tuesday: 12:00 – 11:00 PM | Wednesday: 12:00 – 11:00 PM | Thursday: 12:00 – 11:00 PM | Friday: 12:00 – 11:00 PM | Saturday: 12:00 – 11:00 PM | Sunday: 12:00 – 11:00 PM,restaurant
ChIJtabfwHGQdkcR0hwnIZ_OY6g,esszimmer,4.8,4,indoor,47.80666670000001,13.0341667,"Monday: Closed | Tuesday: 12:00 – 2:00 PM, 6:00 – 10:00 PM | Wednesday: 12:00 – 2:00 PM, 6:00 – 10:00 PM | Thursday: 12:00 – 2:00 PM, 6:00 – 10:00 PM | Friday: 12:00 – 2:00 PM, 6:00 – 10:00 PM | Saturday: 12:00 – 2:00 PM, 6:00 – 10:00 PM | Sunday: Closed",https://maps.google.com/?cid=12133769003917581522&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,fine dining restaurant restaurant food point of interest establishment,salzburg,austria,"A indoor destination named esszimmer located in salzburg, austria. This place features characteristics and experiences such as: fine dining restaurant restaurant food point of interest establishment. It is categorized as a restaurant. It is moderately priced and mid-range.",250,"Monday: Closed | Tuesday: 12:00 – 2:00 PM, 6:00 – 10:00 PM | Wednesday: 12:00 – 2:00 PM, 6:00 – 10:00 PM | Thursday: 12:00 – 2:00 PM, 6:00 – 10:00 PM | Friday: 12:00 – 2:00 PM, 6:00 – 10:00 PM | Saturday: 12:00 – 2:00 PM, 6:00 – 10:00 PM | Sunday: Closed",restaurant
ChIJp0IwjKmRdkcRLtsC7nTls_g,the glass garden,4.8,4,indoor,47.804200300000005,13.0356443,"Monday: 12:00 – 1:00 PM, 6:00 – 10:00 PM | Tuesday: Closed | Wednesday: Closed | Thursday: 12:00 – 1:00 PM, 6:00 – 10:00 PM | Friday: 12:00 – 1:00 PM, 6:00 – 10:00 PM | Saturday: 12:00 – 1:00 PM, 6:00 – 10:00 PM | Sunday: 12:00 – 1:00 PM, 6:00 – 10:00 PM",https://maps.google.com/?cid=17920919632609467182&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,fine dining restaurant restaurant food point of interest establishment,salzburg,austria,"A indoor destination named the glass garden located in salzburg, austria. This place features characteristics and experiences such as: fine dining restaurant restaurant food point of interest establishment. It is categorized as a restaurant. It is moderately priced and mid-range.",195,"Monday: 12:00 – 1:00 PM, 6:00 – 10:00 PM | Tuesday: Closed | Wednesday: Closed | Thursday: 12:00 – 1:00 PM, 6:00 – 10:00 PM | Friday: 12:00 – 1:00 PM, 6:00 – 10:00 PM | Saturday: 12:00 – 1:00 PM, 6:00 – 10:00 PM | Sunday: 12:00 – 1:00 PM, 6:00 – 10:00 PM",restaurant
ChIJqSYw4eiRdkcRwWjnyAHE5II,mephisto restaurant salzburg,4.9,2,indoor,47.7927407,13.0514177,Monday: Closed | Tuesday: 5:00 – 11:00 PM | Wednesday: 5:00 – 11:00 PM | Thursday: 5:00 – 11:00 PM | Friday: 5:00 – 11:00 PM | Saturday: 5:00 – 11:00 PM | Sunday: Closed,https://maps.google.com/?cid=9431879031565281473&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,restaurant food point of interest establishment,salzburg,austria,"A indoor destination named mephisto restaurant salzburg located in salzburg, austria. This place features characteristics and experiences such as: restaurant food point of interest establishment. It is categorized as a restaurant. It is moderately priced and mid-range.",174,Monday: Closed | Tuesday: 5:00 – 11:00 PM | Wednesday: 5:00 – 11:00 PM | Thursday: 5:00 – 11:00 PM | Friday: 5:00 – 11:00 PM | Saturday: 5:00 – 11:00 PM | Sunday: Closed,restaurant
ChIJw_EHc4eQdkcRG9Vf4sQ-26w,der kastner,4.6,2,indoor,47.806245,13.0535062,Monday: 4:00 PM – 12:00 AM | Tuesday: 4:00 PM – 12:00 AM | Wednesday: 4:00 PM – 12:00 AM | Thursday: 4:00 PM – 12:00 AM | Friday: 4:00 PM – 12:00 AM | Saturday: 4:00 PM – 12:00 AM | Sunday: Closed,https://maps.google.com/?cid=12455618209755682075&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,restaurant brewery manufacturer food point of interest service establishment,salzburg,austria,"A indoor destination named der kastner located in salzburg, austria. This place features characteristics and experiences such as: restaurant brewery manufacturer food point of interest service establishment. It is categorized as a restaurant. It is moderately priced and mid-range.",496,Monday: 4:00 PM – 12:00 AM | Tuesday: 4:00 PM – 12:00 AM | Wednesday: 4:00 PM – 12:00 AM | Thursday: 4:00 PM – 12:00 AM | Friday: 4:00 PM – 12:00 AM | Saturday: 4:00 PM – 12:00 AM | Sunday: Closed,restaurant
ChIJ_-zc8YCQdkcRXEbPMHk4eI4,fuxn,4.5,2,indoor,47.8098975,13.0551785,Monday: Closed | Tuesday: 10:00 AM – 12:00 AM | Wednesday: 10:00 AM – 12:00 AM | Thursday: 10:00 AM – 12:00 AM | Friday: 10:00 AM – 12:00 AM | Saturday: 10:00 AM – 12:00 AM | Sunday: Closed,https://maps.google.com/?cid=10266017443752134236&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,austrian restaurant european restaurant restaurant food point of interest establishment,salzburg,austria,"A indoor destination named fuxn located in salzburg, austria. This place features characteristics and experiences such as: austrian restaurant european restaurant restaurant food point of interest establishment. It is categorized as a restaurant. It is moderately priced and mid-range.",230,Monday: Closed | Tuesday: 10:00 AM – 12:00 AM | Wednesday: 10:00 AM – 12:00 AM | Thursday: 10:00 AM – 12:00 AM | Friday: 10:00 AM – 12:00 AM | Saturday: 10:00 AM – 12:00 AM | Sunday: Closed,restaurant
ChIJH87fKWCQdkcR1XTyL1ixzww,restaurant stiegl-keller,4.2,2,indoor,47.7961548,13.0472866,Monday: 11:30 AM – 10:00 PM | Tuesday: 11:30 AM – 10:00 PM | Wednesday: 11:30 AM – 10:00 PM | Thursday: 11:30 AM – 10:00 PM | Friday: 11:30 AM – 10:00 PM | Saturday: 11:00 AM – 10:00 PM | Sunday: 11:00 AM – 10:00 PM,https://maps.google.com/?cid=923151440953898197&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,restaurant austrian restaurant european restaurant food point of interest establishment,salzburg,austria,"A indoor destination named restaurant stiegl-keller located in salzburg, austria. This place features characteristics and experiences such as: restaurant austrian restaurant european restaurant food point of interest establishment. It is categorized as a restaurant. It is moderately priced and mid-range.",295,Monday: 11:30 AM – 10:00 PM | Tuesday: 11:30 AM – 10:00 PM | Wednesday: 11:30 AM – 10:00 PM | Thursday: 11:30 AM – 10:00 PM | Friday: 11:30 AM – 10:00 PM | Saturday: 11:00 AM – 10:00 PM | Sunday: 11:00 AM – 10:00 PM,restaurant
ChIJ-QUPM1qQdkcRBQrB52n7h0U,weiherwirt,4.6,3,indoor,47.787769,13.03545,"Monday: 5:00 – 11:00 PM | Tuesday: Closed | Wednesday: Closed | Thursday: 5:00 – 11:00 PM | Friday: 6:00 – 11:00 PM | Saturday: 12:00 – 2:30 PM, 6:00 – 11:00 PM | Sunday: 12:00 – 2:30 PM, 6:00 – 11:00 PM",https://maps.google.com/?cid=5010249542751291909&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,restaurant steak house austrian restaurant european restaurant seafood restaurant food point of interest establishment,salzburg,austria,"A indoor destination named weiherwirt located in salzburg, austria. This place features characteristics and experiences such as: restaurant steak house austrian restaurant european restaurant seafood restaurant food point of interest establishment. It is categorized as a restaurant. It is moderately priced and mid-range.",75,"Monday: 5:00 – 11:00 PM | Tuesday: Closed | Wednesday: Closed | Thursday: 5:00 – 11:00 PM | Friday: 6:00 – 11:00 PM | Saturday: 12:00 – 2:30 PM, 6:00 – 11:00 PM | Sunday: 12:00 – 2:30 PM, 6:00 – 11:00 PM",restaurant
ChIJHSGzi_yAhYARnrPmDWAx9ro,pier 39,4.6,1,outdoor,37.808673000000006,-122.409821,No Opening Hours Data,https://maps.google.com/?cid=13472009623945261982&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,tourist attraction fishing pier historical landmark shopping mall marina historical place point of interest service establishment,san francisco,usa,"A outdoor destination named pier 39 located in san francisco, usa. This place features characteristics and experiences such as: tourist attraction fishing pier historical landmark shopping mall marina historical place point of interest service establishment. It is categorized as a destination. It is moderately priced and mid-range.",345,No Opening Hours Data,destination
ChIJmRyMs_mAhYARpViaf6JEWNE,alcatraz island,4.7,1,outdoor,37.8269775,-122.4229555,No Opening Hours Data,https://maps.google.com/?cid=15084882416593688741&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,historical place tourist attraction point of interest establishment,san francisco,usa,"A outdoor destination named alcatraz island located in san francisco, usa. This place features characteristics and experiences such as: historical place tourist attraction point of interest establishment. It is categorized as a destination. It is moderately priced and mid-range.",451,No Opening Hours Data,destination
ChIJAQAAQIyAhYARRN3yIQG4hd4,coit tower,4.6,1,outdoor,37.8023949,-122.4058222,Monday: 10:00 AM – 5:00 PM | Tuesday: 10:00 AM – 5:00 PM | Wednesday: 10:00 AM – 5:00 PM | Thursday: 10:00 AM – 5:00 PM | Friday: 10:00 AM – 5:00 PM | Saturday: 10:00 AM – 5:00 PM | Sunday: 10:00 AM – 5:00 PM,https://maps.google.com/?cid=16034424363326561604&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,historical landmark landmark tourist attraction historical place point of interest establishment,san francisco,usa,"A outdoor destination named coit tower located in san francisco, usa. This place features characteristics and experiences such as: historical landmark landmark tourist attraction historical place point of interest establishment. It is categorized as a destination. It is moderately priced and mid-range.",273,Monday: 10:00 AM – 5:00 PM | Tuesday: 10:00 AM – 5:00 PM | Wednesday: 10:00 AM – 5:00 PM | Thursday: 10:00 AM – 5:00 PM | Friday: 10:00 AM – 5:00 PM | Saturday: 10:00 AM – 5:00 PM | Sunday: 10:00 AM – 5:00 PM,destination
ChIJY_dFYHKHhYARMKc772iLvnE,golden gate park,4.8,0,outdoor,37.7689203,-122.482977,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,https://maps.google.com/?cid=8196141654667405104&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,park garden tourist attraction point of interest establishment,san francisco,usa,"A outdoor destination named golden gate park located in san francisco, usa. This place features characteristics and experiences such as: park garden tourist attraction point of interest establishment. It is categorized as a destination. It is moderately priced and mid-range.",174,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,destination
ChIJw____96GhYARCVVwg5cT7c0,golden gate bridge,4.8,1,outdoor,37.8199109,-122.4785598,No Opening Hours Data,https://maps.google.com/?cid=14838537888721818889&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,bridge historical landmark tourist attraction historical place transportation service point of interest establishment,san francisco,usa,"A outdoor destination named golden gate bridge located in san francisco, usa. This place features characteristics and experiences such as: bridge historical landmark tourist attraction historical place transportation service point of interest establishment. It is categorized as a destination. It is moderately priced and mid-range.",226,No Opening Hours Data,destination
ChIJW5D3LYmAhYARb92CmHj1bOM,union square,4.4,0,outdoor,37.7879358,-122.40751389999998,No Opening Hours Data,https://maps.google.com/?cid=16387743042397986159&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,historical landmark plaza tourist attraction park historical place point of interest establishment,san francisco,usa,"A outdoor destination named union square located in san francisco, usa. This place features characteristics and experiences such as: historical landmark plaza tourist attraction park historical place point of interest establishment. It is categorized as a destination. It is moderately priced and mid-range.",442,No Opening Hours Data,destination
ChIJI7NivpmAhYARSuRPlbbn_2w,de young museum,4.6,1,outdoor,37.771469,-122.46867549999996,Monday: Closed | Tuesday: 9:30 AM – 5:15 PM | Wednesday: 9:30 AM – 5:15 PM | Thursday: 9:30 AM – 5:15 PM | Friday: 9:30 AM – 5:15 PM | Saturday: 9:30 AM – 5:15 PM | Sunday: 9:30 AM – 5:15 PM,https://maps.google.com/?cid=7854251046532539466&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,art museum tourist attraction museum point of interest establishment,san francisco,usa,"A outdoor destination named de young museum located in san francisco, usa. This place features characteristics and experiences such as: art museum tourist attraction museum point of interest establishment. It is categorized as a destination. It is moderately priced and mid-range.",405,Monday: Closed | Tuesday: 9:30 AM – 5:15 PM | Wednesday: 9:30 AM – 5:15 PM | Thursday: 9:30 AM – 5:15 PM | Friday: 9:30 AM – 5:15 PM | Saturday: 9:30 AM – 5:15 PM | Sunday: 9:30 AM – 5:15 PM,destination
